corpus,record,side,N,k,eps,I,room,resid,cells,npc,symbol_ok,cell_ok,room_ok,saturated,screen,q95_global,clear_global,strat_cover,q95_strat,clear_strat,q95_local,clear_local,q95_circ,clear_circ
C3,1950_540_262_41,model,30,2,-0.033264139918679846,-0.029928195732263685,0.8997134994450038,0.9296416951772675,8,3.75,True,True,True,False,PASS,0.17145,False,1.0,0.14727,False,0.17439,False,0.1033,False
C3,1950_540_262_41,user,30,2,0.36533239408824014,0.346918563931053,0.9495970506444069,0.6026784867133539,7,4.29,True,True,True,False,PASS,0.15088,True,1.0,0.15589,True,0.16111,True,0.10197,True
C3,1951_603_1197_35,model,27,2,0.20474025997817286,0.19851425673064438,0.9695907231523873,0.7710764664217429,7,3.86,True,True,True,False,PASS,0.14894,True,1.0,0.18601,True,0.14795,True,0.09951,True
C3,1951_603_1197_35,user,27,2,-0.0005354200941198456,-0.0005588267930591861,1.0437165119434262,1.0442753387364854,8,3.38,True,True,True,False,PASS,0.15284,False,1.0,0.12401,False,0.15015,False,0.26501,False
C3,1952_1253_204_12,model,33,2,0.09435895640312124,0.08753284194326938,0.9276580123386563,0.8401251703953869,8,4.12,True,True,True,False,PASS,0.13654,False,1.0,0.11302,False,0.11249,False,0.11202,False
C3,1952_1253_204_12,user,33,2,0.1763026156453915,0.15141874114456144,0.8588570316456304,0.707438290501069,7,4.71,True,True,True,False,PASS,0.12817,True,1.0,0.09052,True,0.11531,True,0.17497,True
C3,1953_694_255_5,model,51,2,-0.009354378367341916,-0.009076357490546583,0.9702790644254928,0.9793554219160394,8,6.38,True,True,True,False,PASS,0.07438,False,1.0,0.05891,False,0.0481,False,0.08165,False
C3,1953_694_255_5,user,51,2,0.017296202411761132,0.01719840079371915,0.9943454860371268,0.9771470852434077,8,6.38,True,True,True,False,PASS,0.07387,False,1.0,0.05828,False,0.07034,False,0.04328,False
C3,1954_702_364_57,model,30,2,0.030344550128576158,0.030905796656815587,1.0184957933421754,0.9875899966853598,7,4.29,True,True,True,False,PASS,0.15302,False,1.0,0.08387,False,0.13177,False,0.18809,False
C3,1954_702_364_57,user,30,2,0.06200658304462602,0.05090675603847439,0.8209895391564617,0.7700827831179873,7,4.29,True,True,True,False,PASS,0.16861,False,1.0,0.10181,False,0.21834,False,0.21841,False
C3,1955_646_1073_36,model,39,2,0.24292391768148636,0.19828723346598187,0.8162524108719892,0.6179651774060073,6,6.5,True,True,True,False,PASS,0.12985,True,1.0,0.08225,True,0.17928,True,0.09064,True
C3,1955_646_1073_36,user,39,2,-0.003268327869586557,-0.0031883840649831185,0.9755398455132498,0.9787282295782329,6,6.5,True,True,True,False,PASS,0.11219,False,1.0,0.04827,False,0.06854,False,0.11289,False
C3,1956_46_599_50,model,29,2,-0.0229665956842939,-0.023764054457376727,1.0347225502658273,1.058486604723204,6,4.83,True,True,True,False,PASS,0.14811,False,1.0,0.06884,False,0.10402,False,0.15024,False
C3,1956_46_599_50,user,29,2,0.3864264969116889,0.3626696961357574,0.9385218121278036,0.5758521159920462,6,4.83,True,True,True,False,PASS,0.1593,True,1.0,0.15228,True,0.14399,True,0.0888,True
C3,1957_490_491_45,model,31,2,-0.02053914469142557,-0.019525952908308608,0.9506702056809632,0.9701961585892718,6,5.17,True,True,True,False,PASS,0.18036,False,1.0,0.03747,False,0.12866,False,0.11867,False
C3,1957_490_491_45,user,31,2,0.21748736597390073,0.19730628355833135,0.9072080241295893,0.709901740571258,6,5.17,True,True,True,False,PASS,0.14068,True,1.0,0.13997,True,0.17179,True,0.15375,True
C3,1958_602_480_9,model,35,2,0.23463023367671973,0.1788055231760537,0.7620736695954413,0.5832681464193876,6,5.83,True,True,True,False,PASS,0.14475,True,1.0,0.17428,True,0.17428,True,0.27393,False
C3,1958_602_480_9,user,35,2,0.14705086256413538,0.15091099192221313,1.026250300683508,0.8753393087612948,7,5.0,True,True,True,False,PASS,0.11307,True,1.0,0.07772,True,0.0993,True,0.20933,False
C3,1959_1127_1128_16,model,35,2,0.023442395582028448,0.024057765514798435,1.026250300683508,1.0021925351687095,8,4.38,True,True,True,False,PASS,0.10389,False,1.0,0.10409,False,0.10152,False,0.09858,False
C3,1959_1127_1128_16,user,35,2,-0.015215356589876529,-0.014366208051892149,0.9441913481969028,0.9585575562487949,8,4.38,True,True,True,False,PASS,0.126,False,1.0,0.1382,False,0.11253,False,0.06819,False
C3,195_156_157_30,model,30,2,0.14197382302659864,0.13840000938014385,0.9748276578719357,0.8364276484917919,7,4.29,True,True,True,False,PASS,0.14307,False,1.0,0.15102,False,0.18971,False,0.15984,False
C3,195_156_157_30,user,30,2,0.1082022755077374,0.1130522448804887,1.0448231735422653,0.9317709286617766,7,4.29,True,True,True,False,PASS,0.12218,False,1.0,0.12518,False,0.12745,False,0.12404,False
C3,1961_185_1214_10,model,35,2,0.070380545256034,0.05999615628885313,0.8524537010987341,0.792457544809881,5,7.0,True,True,True,False,PASS,0.14615,False,1.0,0.07038,False,0.12455,False,0.22916,False
C3,1961_185_1214_10,user,35,2,0.7090801612536372,0.5819624672704677,0.8207287399517309,0.23876627268126316,5,7.0,True,True,True,False,PASS,0.16575,True,1.0,0.16575,True,0.18846,True,0.2257,True
C3,1962_491_754_1,model,24,2,0.06305424771365896,0.062474429124793396,0.9908044483934115,0.9283300192686181,7,3.43,True,True,True,False,PASS,0.2379,False,1.0,0.22877,False,0.20128,False,0.03935,True
C3,1962_491_754_1,user,24,2,0.14123262386352456,0.14095850717036318,0.9980591120828692,0.8571006049125061,7,3.43,True,True,True,False,PASS,0.18797,False,1.0,0.16876,False,0.20668,False,0.05115,True
C3,1963_1138_185_41,model,30,2,0.1796306609658987,0.1876927484903752,1.0448814666779356,0.8571887181875604,7,4.29,True,True,True,False,PASS,0.12875,True,1.0,0.1431,True,0.1431,True,0.19489,False
C3,1963_1138_185_41,user,30,2,0.09819433980404918,0.0894986978102077,0.9114445699090803,0.8219458720988726,7,4.29,True,True,True,False,PASS,0.14483,False,1.0,0.17667,False,0.15272,False,0.19274,False
C3,1964_602_762_23,model,27,2,0.012665000988962538,0.012543771291659622,0.9904279756939169,0.9778842044022573,7,3.86,True,True,True,False,PASS,0.15046,False,1.0,0.12903,False,0.20538,False,0.23667,False
C3,1964_602_762_23,user,27,2,0.4261787238876988,0.4131297387388476,0.9693814251687288,0.5562516864298812,7,3.86,True,True,True,False,PASS,0.18202,True,1.0,0.14792,True,0.17673,True,0.18202,True
C3,1966_761_366_10,model,24,2,-0.031641512815859196,-0.03251064192561892,1.0274680011293298,1.0599786430549487,8,3.0,True,True,True,False,PASS,0.20903,False,1.0,0.23787,False,0.19143,False,0.07872,False
C3,1966_761_366_10,user,24,2,0.11577299192434991,0.10550853233307367,0.9113397743233292,0.8058312419902556,7,3.43,True,True,True,False,PASS,0.20117,False,1.0,0.11577,False,0.17832,False,0.11379,True
C3,1967_666_515_12,model,27,2,-0.026846546681145597,-0.027610483943049102,1.0284556993857248,1.0560661833287739,8,3.38,True,True,True,False,PASS,0.15505,False,1.0,0.18208,False,0.15109,False,0.15105,False
C3,1967_666_515_12,user,27,2,0.12230360200949975,0.11764930821667574,0.9619447529234463,0.8442954447067705,7,3.86,True,True,True,False,PASS,0.14607,False,1.0,0.14118,False,0.16206,False,0.13973,False
C3,1968_255_30_5,model,45,2,0.019542874635406386,0.019715226963114008,1.0088191901612757,0.9891039631981617,8,5.62,True,True,True,False,PASS,0.07561,False,1.0,0.07561,False,0.07107,False,0.04273,False
C3,1968_255_30_5,user,45,2,-0.017738025845463405,-0.017373825402467458,0.9794678141655152,0.9968416395679827,8,5.62,True,True,True,False,PASS,0.07305,False,1.0,0.07373,False,0.08568,False,0.06751,False
C3,1969_312_313_28,model,39,2,0.10639358006839396,0.10058956454383539,0.9454476903509824,0.844858125807147,7,5.57,True,True,True,False,PASS,0.12063,False,1.0,0.11874,False,0.13557,False,0.0584,True
C3,1969_312_313_28,user,39,2,0.2771489447352706,0.2704137384772616,0.9756982431795207,0.7052845047022591,7,5.57,True,True,True,False,PASS,0.11758,True,1.0,0.08735,True,0.10738,True,0.11244,True
C3,196_656_631_39,model,38,2,0.1740178978872793,0.1341976525499129,0.7711715529217569,0.636973900371844,7,5.43,True,True,True,False,PASS,0.11695,True,1.0,0.11521,True,0.11521,True,0.06942,True
C3,196_656_631_39,user,38,2,0.012314229719647967,0.012781747565671742,1.0379656589707618,1.02518391140509,7,5.43,True,True,True,False,PASS,0.11553,False,1.0,0.04747,False,0.08612,False,0.12599,False
C3,1970_628_313_0,model,31,2,0.050175360162565866,0.04881668785853177,0.9729215236396499,0.9241048357811181,7,4.43,True,True,True,False,PASS,0.13668,False,1.0,0.14152,False,0.14747,False,0.19307,False
C3,1970_628_313_0,user,31,2,0.05094070306858797,0.0466064373056283,0.914915470304289,0.8683090329986607,8,3.88,True,True,True,False,PASS,0.14511,False,1.0,0.13541,False,0.13818,False,0.211,False
C3,1971_762_540_1,model,36,2,0.09839967651079377,0.094354633800951,0.9588917072364657,0.8645370734355147,6,6.0,True,True,True,False,PASS,0.10471,False,1.0,0.10317,False,0.09201,True,0.08506,True
C3,1971_762_540_1,user,36,2,0.4362065947118787,0.4276177652925931,0.9803101798014798,0.5526924145088867,6,6.0,True,True,True,False,PASS,0.11712,True,1.0,0.10352,True,0.10209,True,0.16011,True
C3,1972_269_82_57,model,25,2,0.17846869008235924,0.160178940211949,0.8975184394418431,0.7373394992298941,6,4.17,True,True,True,False,PASS,0.20497,False,1.0,0.25819,False,0.21656,False,0.20497,False
C3,1972_269_82_57,user,25,2,0.45228840835975864,0.4284543507976504,0.9473034083527734,0.518849057555123,6,4.17,True,True,True,False,PASS,0.20644,True,1.0,0.24621,True,0.22049,True,0.12341,True
C3,1973_82_885_10,model,29,2,-0.024106104654803104,-0.022416281542025462,0.9299006149282212,0.9523168964702466,8,3.62,True,True,True,False,PASS,0.13693,False,1.0,0.12823,False,0.12994,False,0.16218,False
C3,1973_82_885_10,user,29,2,-0.019100396983390222,-0.01937688401447013,1.0144754599247514,1.0338523439392215,8,3.62,True,True,True,False,PASS,0.13308,False,1.0,0.11912,False,0.12757,False,0.12173,False
C3,1974_1526_825_50,model,30,2,0.48596191915093107,0.41651677000665766,0.8570975494013864,0.4405807793947287,5,6.0,True,True,True,False,PASS,0.19739,True,1.0,0.21422,True,0.19584,True,0.10421,True
C3,1974_1526_825_50,user,30,2,0.001933067277126803,0.001979051022729772,1.0237879695896133,1.0218089185668835,6,5.0,True,True,True,False,PASS,0.15119,False,1.0,0.08353,False,0.12953,False,0.05961,False
C3,1975_1043_343_7,model,29,2,0.138655748584369,0.14442355256844785,1.0415980155382398,0.897174462969792,7,4.14,True,True,True,False,PASS,0.15703,False,1.0,0.15565,False,0.18922,False,0.02152,True
C3,1975_1043_343_7,user,29,2,0.15577517946722255,0.15684076848864814,1.0068405571739354,0.8499997886852872,7,4.14,True,True,True,False,PASS,0.15578,False,1.0,0.13566,True,0.13502,True,0.01622,True
C3,1976_76_77_7,model,27,2,0.05127332284118685,0.052503828304095945,1.0239989412568489,0.9714951129527529,8,3.38,True,True,True,False,PASS,0.15943,False,1.0,0.15786,False,0.16267,False,0.13213,False
C3,1976_76_77_7,user,27,2,0.17380505612829755,0.1731079342988916,0.9959890589782879,0.8228811246793963,7,3.86,True,True,True,False,PASS,0.17365,True,1.0,0.18365,False,0.17698,False,0.07718,True
C3,1978_825_209_22,model,26,2,-0.03804990857471191,-0.03985858016624144,1.04753419020648,1.0873927703727215,8,3.25,True,True,True,False,PASS,0.13261,False,1.0,0.11615,False,0.15081,False,0.29719,False
C3,1978_825_209_22,user,26,2,0.008755585593533816,0.008592314876735063,0.9813523932746051,0.97276007839787,8,3.25,True,True,True,False,PASS,0.17294,False,1.0,0.18988,False,0.17852,False,0.12488,False
C3,1979_955_956_47,model,26,2,0.36871696460044967,0.34857467208024817,0.9453719398508605,0.5967972677706124,6,4.33,True,True,True,False,PASS,0.16887,True,1.0,0.24888,True,0.22147,True,0.30055,True
C3,1979_955_956_47,user,26,2,0.04610306503610453,0.040727886616832465,0.883409521361267,0.8426816347444346,7,3.71,True,True,True,False,PASS,0.21646,False,1.0,0.27533,False,0.18532,False,0.36842,False
C3,197_1035_437_2,model,35,2,0.1103428721149504,0.09448645421662594,0.8562986661992453,0.7618122119826194,6,5.83,True,True,True,False,PASS,0.15422,False,1.0,0.11034,False,0.09371,True,0.19045,False
C3,197_1035_437_2,user,35,2,0.43690236231182894,0.3756844041414613,0.859881832987951,0.48419742884648964,5,7.0,True,True,True,False,PASS,0.15308,True,1.0,0.12396,True,0.13866,True,0.18377,True
C3,1982_766_618_52,model,27,2,0.18801357768869173,0.19604241620284313,1.0427035037195311,0.846661087516688,7,3.86,True,True,True,False,PASS,0.15967,True,1.0,0.1777,True,0.17782,True,0.12782,True
C3,1982_766_618_52,user,27,2,0.1409751298487811,0.1266988687453744,0.8987320592027804,0.772033190457406,7,3.86,True,True,True,False,PASS,0.16118,False,1.0,0.14098,False,0.16003,False,0.13982,True
C3,1984_1302_1303_44,model,31,2,0.18769435912763366,0.1381079852632504,0.7358131906848403,0.5977052054215899,5,6.2,True,True,True,False,PASS,0.24691,False,1.0,0.18769,False,0.18769,False,0.19417,False
C3,1984_1302_1303_44,user,31,2,0.1138633163503767,0.10651411325120874,0.935455919125408,0.8289418058741993,5,6.2,True,True,True,False,PASS,0.14829,False,1.0,0.11386,False,0.13042,False,0.2187,False
C3,1985_649_397_40,model,32,2,0.36966201208288124,0.38133723707705447,1.031583513081013,0.6502462760039585,7,4.57,True,True,True,False,PASS,0.11687,True,1.0,0.12531,True,0.11782,True,0.08689,True
C3,1985_649_397_40,user,32,2,-0.008054880459127008,-0.007815814327696735,0.9703203377575411,0.9781361520852379,8,4.0,True,True,True,False,PASS,0.15123,False,1.0,0.15043,False,0.14311,False,0.02753,False
C3,1986_137_138_38,model,29,2,0.0062746051209933,0.005363602976889759,0.8548112388689528,0.8494476358920631,7,4.14,True,True,True,False,PASS,0.13065,False,1.0,0.16033,False,0.13245,False,0.04436,False
C3,1986_137_138_38,user,29,2,0.05476093414629409,0.05490887920818155,1.0027016533628192,0.9477927741546377,7,4.14,True,True,True,False,PASS,0.14703,False,1.0,0.12892,False,0.11365,False,0.10569,False
C3,1987_662_209_1,model,28,2,0.44913547714723456,0.44507634853981315,0.9909623514196569,0.5458860028798438,6,4.67,True,True,True,False,PASS,0.15729,True,1.0,0.12402,True,0.14005,True,0.09811,True
C3,1987_662_209_1,user,28,2,-0.045120486988335234,-0.04593526428547601,1.0180578125708486,1.0639930768563246,8,3.5,True,True,True,False,PASS,0.17301,False,1.0,0.16676,False,0.17761,False,0.2453,False
C3,1988_611_1299_1,model,27,2,0.05924806992000977,0.061457702456771734,1.037294591026259,0.9758368885694872,7,3.86,True,True,True,False,PASS,0.17279,False,1.0,0.15173,False,0.16478,False,0.07458,False
C3,1988_611_1299_1,user,27,2,0.11569163378869018,0.10525733884592714,0.9098094252707919,0.8045520864248648,8,3.38,True,True,True,False,PASS,0.21989,False,1.0,0.15643,False,0.20775,False,0.07838,True
C3,1989_1401_160_12,model,26,2,-0.042704049159089805,-0.04209017594098907,0.9856249411896796,1.0277151171306687,8,3.25,True,True,True,False,PASS,0.18759,False,1.0,0.18274,False,0.1886,False,0.14154,False
C3,1989_1401_160_12,user,26,2,0.07033481545268291,0.06932374834413757,0.9856249411896796,0.916301192845542,8,3.25,True,True,True,False,PASS,0.19255,False,1.0,0.19566,False,0.18116,False,0.02665,True
C3,198_774_1203_6,model,31,2,0.11222256719002925,0.09707733362735971,0.8650428880581235,0.7679655544307638,7,4.43,True,True,True,False,PASS,0.15021,False,1.0,0.21786,False,0.18741,False,0.13569,False
C3,198_774_1203_6,user,31,2,-0.03312224259422462,-0.03156209580332303,0.9528973080109732,0.9844594038142962,8,3.88,True,True,True,False,PASS,0.14017,False,1.0,0.12401,False,0.14017,False,0.137,False
C3,1990_373_1023_44,model,30,2,0.015333912862819593,0.015873196088778352,1.035169315932815,1.0192961198440367,8,3.75,True,True,True,False,PASS,0.11661,False,1.0,0.13157,False,0.13171,False,0.10414,False
C3,1990_373_1023_44,user,30,2,-0.01065873003543288,-0.011028406484234088,1.0346829732596932,1.0457113797439272,8,3.75,True,True,True,False,PASS,0.13199,False,1.0,0.10968,False,0.127,False,0.1675,False
C3,1991_648_649_36,model,31,2,-0.03966419701467919,-0.04121719113983535,1.0391535501041764,1.0803707412440118,8,3.88,True,True,True,False,PASS,0.11082,False,1.0,0.09892,False,0.11154,False,0.16827,False
C3,1991_648_649_36,user,31,2,-0.01683091249342698,-0.017293486692152582,1.027483607849916,1.0447770945420687,8,3.88,True,True,True,False,PASS,0.11451,False,1.0,0.08687,False,0.09649,False,0.12359,False
C3,1992_109_825_58,model,25,2,0.210772146607383,0.2206381485843396,1.0468088508646,0.8261707022802605,7,3.57,True,True,True,False,PASS,0.16701,True,1.0,0.16701,True,0.19055,True,0.04048,True
C3,1992_109_825_58,user,25,2,0.03417898744494219,0.035778866570955525,1.0468088508646,1.0110299842936445,8,3.12,True,True,True,False,PASS,0.15978,False,1.0,0.14425,False,0.17752,False,0.04048,False
C3,1993_541_542_55,model,30,2,0.37088040886474527,0.3050034788441349,0.8223768944219572,0.5173734155778222,6,5.0,True,True,True,False,PASS,0.17331,True,1.0,0.22341,True,0.24394,True,0.12284,True
C3,1993_541_542_55,user,30,2,0.03324559848637142,0.02939999223533407,0.8843273568194658,0.8549273645841318,7,4.29,True,True,True,False,PASS,0.1774,False,1.0,0.24343,False,0.16267,False,0.15047,False
C3,1994_825_826_55,model,29,2,0.026136506418275366,0.02672962122543532,1.0226929643031875,0.9959633430777521,6,4.83,True,True,True,False,PASS,0.1498,False,1.0,0.05018,False,0.11835,False,0.19734,False
C3,1994_825_826_55,user,29,2,0.34277015620580353,0.3082834553928454,0.8993882629844475,0.5911048075916021,6,4.83,True,True,True,False,PASS,0.16071,True,1.0,0.16071,True,0.19117,True,0.11213,True
C3,1995_584_427_37,model,25,2,-0.01918304621550298,-0.01983140125047278,1.0337983356598404,1.0536297369103131,6,4.17,True,True,True,False,PASS,0.19657,False,1.0,0.05434,False,0.17811,False,0.17648,False
C3,1995_584_427_37,user,25,2,0.2888435283366456,0.2458393254083795,0.8511159201803373,0.6052765947719578,6,4.17,True,True,True,False,PASS,0.25546,True,1.0,0.1579,True,0.25546,True,0.36904,False
C3,1996_255_648_59,model,24,2,0.27829177313740416,0.2859358918762256,1.0274680011293298,0.7415321092531042,7,3.43,True,True,True,False,PASS,0.17561,True,1.0,0.17561,True,0.2197,True,-0.0297,True
C3,1996_255_648_59,user,24,2,0.07899579704102895,0.08334545125564818,1.0550618435099794,0.9717163922543313,7,3.43,True,True,True,False,PASS,0.16827,False,1.0,0.20966,False,0.19552,False,0.08181,False
C3,1998_632_169_28,model,27,2,0.11976992526484481,0.11402838924275949,0.9520619553749475,0.838033566132188,7,3.86,True,True,True,False,PASS,0.17907,False,1.0,0.14435,False,0.18078,False,0.27211,False
C3,1998_632_169_28,user,27,2,-0.03557867906988006,-0.03565876445467997,1.00225093755287,1.03790970200755,8,3.38,True,True,True,False,PASS,0.15893,False,1.0,0.17048,False,0.17124,False,0.29044,False
C3,1999_739_1163_35,model,25,2,0.015142832178988532,0.015529369503892276,1.025526091839021,1.0099967223351287,8,3.12,True,True,True,False,PASS,0.16884,False,1.0,0.17375,False,0.17628,False,0.1945,False
C3,1999_739_1163_35,user,25,2,-0.04472162258802378,-0.04677090507368131,1.0458230799122732,1.0925939849859545,8,3.12,True,True,True,False,PASS,0.16308,False,1.0,0.16091,False,0.18444,False,0.08792,False
C3,199_776_157_51,model,32,2,0.17196387886002082,0.15587479202902088,0.9064391490953951,0.7505643570663743,7,4.57,True,True,True,False,PASS,0.14923,True,1.0,0.13905,True,0.1384,True,0.1261,True
C3,199_776_157_51,user,32,2,0.04147801331945295,0.03718478947491122,0.8964939855851718,0.8593091961102606,7,4.57,True,True,True,False,PASS,0.1532,False,1.0,0.12098,False,0.13415,False,0.21198,False
C3,19_1020_680_18,model,34,2,0.014316525968086783,0.014847873544023171,1.037114281573674,1.0222664080296509,7,4.86,True,True,True,False,PASS,0.12362,False,1.0,0.05713,False,0.10405,False,0.13316,False
C3,19_1020_680_18,user,34,2,0.24770288071719426,0.20698185271374903,0.8356053515181481,0.628623498804399,7,4.86,True,True,True,False,PASS,0.17538,True,1.0,0.17538,True,0.18998,True,0.21905,True
C3,1_156_506_22,model,34,2,0.004689021561337256,0.00448390222431172,0.956255407585066,0.9517715053607543,8,4.25,True,True,True,False,PASS,0.11744,False,1.0,0.14812,False,0.12767,False,0.24262,False
C3,1_156_506_22,user,34,2,0.03039518970558789,0.03133515600446701,1.0309248373832758,0.9995896813788088,8,4.25,True,True,True,False,PASS,0.1117,False,1.0,0.11798,False,0.10915,False,0.14318,False
C3,2000_255_256_23,model,30,2,0.3924469683909187,0.4100605639256125,1.0448814666779356,0.6348209027523231,7,4.29,True,True,True,False,PASS,0.12008,True,1.0,0.10518,True,0.10518,True,0.04599,True
C3,2000_255_256_23,user,30,2,0.03578959073050686,0.03639423557578714,1.0168944330722642,0.9805001974964771,7,4.29,True,True,True,False,PASS,0.0994,False,1.0,0.16718,False,0.12414,False,0.03685,False
C3,2001_1163_542_2,model,35,2,-0.026149960326054395,-0.02719947914721832,1.04013462384179,1.0673341029890082,8,4.38,True,True,True,False,PASS,0.09898,False,1.0,0.10561,False,0.09902,False,0.23216,False
C3,2001_1163_542_2,user,35,2,0.006978093447556003,0.007037205738246399,1.0084711233999166,1.0014339176616702,8,4.38,True,True,True,False,PASS,0.10698,False,1.0,0.13653,False,0.10042,False,0.27755,False
C3,2002_1123_255_14,model,30,2,0.2715416262393017,0.2233095592929648,0.8223768944219572,0.5990673351289924,6,5.0,True,True,True,False,PASS,0.22694,True,1.0,0.13064,True,0.22424,True,0.26164,True
C3,2002_1123_255_14,user,30,2,-0.022363750920315152,-0.02222633522477202,0.9938554272030322,1.0160817624278042,6,5.0,True,True,True,False,PASS,0.15468,False,1.0,0.10283,False,0.08633,False,0.2271,False
C3,2003_1060_1507_33,model,37,2,0.20045698530210687,0.20641418761524277,1.0297181078731572,0.8233039202579144,5,7.4,True,True,True,False,PASS,0.11609,True,1.0,0.05665,True,0.05665,True,0.12456,True
C3,2003_1060_1507_33,user,37,2,0.25160221566302454,0.1893134267041413,0.7524314768264689,0.5631180501223276,5,7.4,True,True,True,False,PASS,0.18128,True,1.0,0.06164,True,0.15145,True,0.12492,True
C3,2004_1073_1060_16,model,25,2,-0.02938135704672808,-0.03075666460692794,1.0468088508646,1.077565515471528,8,3.12,True,True,True,False,PASS,0.18513,False,1.0,0.15103,False,0.16594,False,0.16594,False
C3,2004_1073_1060_16,user,25,2,0.13109853620517373,0.13385972350633502,1.021061923199813,0.887202199693478,7,3.57,True,True,True,False,PASS,0.17167,False,1.0,0.19416,False,0.192,False,0.17167,False
C3,2005_121_72_16,model,29,2,-0.04038292174870863,-0.03846681168815036,0.9525514752874575,0.9910182869756079,8,3.62,True,True,True,False,PASS,0.16001,False,1.0,0.13566,False,0.20225,False,0.249,False
C3,2005_121_72_16,user,29,2,0.06596666229174346,0.04593104585300478,0.6962766381884024,0.6503455923353976,6,4.83,True,True,True,False,PASS,0.13514,False,1.0,0.22431,False,0.20799,False,0.17591,False
C3,2006_167_1060_50,model,30,2,0.1242995616018518,0.10204863979685452,0.8209895391564617,0.7189408993596071,6,5.0,True,True,True,False,PASS,0.17983,False,1.0,0.19592,False,0.20922,False,0.1632,False
C3,2006_167_1060_50,user,30,2,0.4407040372032641,0.3777263502982151,0.8570975494013864,0.4793711991031713,5,6.0,True,True,True,False,PASS,0.15837,True,1.0,0.11811,True,0.32542,True,0.35755,True
C3,2007_160_651_15,model,30,2,0.0557003069062216,0.05765924859736127,1.035169315932815,0.9775100673354538,7,4.29,True,True,True,False,PASS,0.14828,False,1.0,0.12788,False,0.12336,False,0.01515,True
C3,2007_160_651_15,user,30,2,0.05560677392980912,0.051167032926616285,0.9201582704870275,0.8689912375604112,8,3.75,True,True,True,False,PASS,0.14187,False,1.0,0.14602,False,0.14695,False,0.05715,False
C3,2008_564_72_9,model,29,2,-0.020786535616053422,-0.021780814331509912,1.0478328247583792,1.0696136390898892,6,4.83,True,True,True,False,PASS,0.16582,False,1.0,0.06987,False,0.10929,False,0.36354,False
C3,2008_564_72_9,user,29,2,0.4707589772605646,0.4415995007212328,0.938058586351308,0.49645908563007524,6,4.83,True,True,True,False,PASS,0.16765,True,1.0,0.16765,True,0.16765,True,0.2972,True
C3,2009_121_122_15,model,24,2,0.07138595679637674,0.06152911114664461,0.861921782769571,0.8003926716229264,7,3.43,True,True,True,False,PASS,0.26515,False,1.0,0.23211,False,0.22866,False,0.07074,True
C3,2009_121_122_15,user,24,2,-0.006451673596250219,-0.006783904932780693,1.0514953727236869,1.0582792776564676,8,3.0,True,True,True,False,PASS,0.16332,False,1.0,0.21451,False,0.21451,False,0.09181,False
C3,200_985_609_51,model,26,2,0.17462394901347905,0.17941696730819157,1.0274476572187847,0.8480306899105932,6,4.33,True,True,True,False,PASS,0.16299,True,1.0,0.20419,False,0.1647,True,0.11283,True
C3,200_985_609_51,user,26,2,0.3796841869867997,0.3739523003895763,0.9849035414334423,0.610951241043866,7,3.71,True,True,True,False,PASS,0.20003,True,1.0,0.14971,True,0.19444,True,0.15632,True
C3,2010_651_441_15,model,31,2,-0.04410404943586856,-0.045050883089978955,1.0214681795939662,1.0665190626839451,8,3.88,True,True,True,False,PASS,0.13067,False,1.0,0.1155,False,0.12712,False,0.04878,False
C3,2010_651_441_15,user,31,2,-0.002081630912928801,-0.002025263519462084,0.9729215236396497,0.9749467871591118,8,3.88,True,True,True,False,PASS,0.14024,False,1.0,0.13874,False,0.1368,False,0.07583,False
C3,2011_1366_250_6,model,39,2,0.04129731736746819,0.04222141641538424,1.0223767330863966,0.9801553166710124,8,4.88,True,True,True,False,PASS,0.07897,False,1.0,0.11829,False,0.14721,False,0.25514,False
C3,2011_1366_250_6,user,39,2,0.06731202291669154,0.06766543697867466,1.005250385394308,0.9375849484156333,8,4.88,True,True,True,False,PASS,0.07988,False,1.0,0.0887,False,0.09726,False,0.35434,False
C3,2012_94_378_43,model,32,2,0.030538902383006137,0.030512199981645116,0.9991256266834305,0.9686134267017854,8,4.0,True,True,True,False,PASS,0.11906,False,1.0,0.14141,False,0.14234,False,0.33123,False
C3,2012_94_378_43,user,32,2,0.15385961342873086,0.16002392247819275,1.0400645036867797,0.880040581208587,7,4.57,True,True,True,False,PASS,0.12113,True,1.0,0.15386,False,0.10656,True,0.32744,False
C3,2013_46_121_56,model,26,2,-0.024972335835972352,-0.025246767468224185,1.0109894258212129,1.036236193289437,6,4.33,True,True,True,False,PASS,0.16119,False,1.0,0.05111,False,0.17037,False,0.12989,False
C3,2013_46_121_56,user,26,2,0.44697268684972724,0.2711094455407279,0.6065458886347461,0.3354364430940182,5,5.2,True,True,True,False,PASS,0.22019,True,0.846,0.18802,True,0.18585,True,0.00765,True
C3,2014_1167_1350_20,model,27,2,0.07154998287959763,0.0746778985607055,1.0437165119434262,0.9690386133827207,7,3.86,True,True,True,False,PASS,0.16462,False,1.0,0.0966,False,0.14458,False,0.05904,True
C3,2014_1167_1350_20,user,27,2,0.20473366054679926,0.20391248590918687,0.9959890589782882,0.7920765730691013,7,3.86,True,True,True,False,PASS,0.18305,True,1.0,0.1295,True,0.16295,True,0.16596,True
C3,2015_71_1261_20,model,30,2,0.30589525637566845,0.3101432815081637,1.0138871886502165,0.7037439071420528,8,3.75,True,True,True,False,PASS,0.13763,True,1.0,0.11144,True,0.14175,True,0.15395,True
